,url
1208,http://www.jazz-on-line.com/a/mp5c/VOCC1332.mp3
1209,http://www.jazz-on-line.com/a/mp5c/VOCC1333-A.mp3
1210,http://www.jazz-on-line.com/program/Duke_Ellington.m3u
1211,http://www.jazz-on-line.com/a/mp3h/BluT-2005-2.mp3
1212,http://www.jazz-on-line.com/a/mp4c/PURT2006.mp3
1213,http://www.jazz-on-line.com/a/mp3h/Pat106250.mp3
1214,http://www.jazz-on-line.com/a/mp3h/Pat106251.mp3
1215,http://www.jazz-on-line.com/a/mp3h/Pat106729.mp3
1216,http://www.jazz-on-line.com/a/mp3h/Pat106730.mp3
1217,http://www.jazz-on-line.com/a/mp3h/VocE-4110.mp3
1218,http://www.jazz-on-line.com/a/mp3h/VocE-4114.mp3
1219,http://www.jazz-on-line.com/a/mp3h/VocE-4321.mp3
1220,http://www.jazz-on-line.com/a/mp3h/VocE-4323.mp3
1221,http://www.jazz-on-line.com/a/mp3h/GenX-190-A.mp3
1222,http://www.jazz-on-line.com/a/mp3h/GenX-58-A.mp3
1223,http://www.jazz-on-line.com/a/mp3h/GenX-191-A.mp3
1224,http://www.jazz-on-line.com/a/mp3h/GenX-57-A.mp3
1225,http://www.jazz-on-line.com/a/mp3x/1928_170.mp3
1226,http://www.jazz-on-line.com/a/mp3a/BLU41245-2.mp3
1227,http://www.jazz-on-line.com/a/mp3a/OKe81776.mp3
1228,http://www.jazz-on-line.com/a/mp3h/BruE-21641.mp3
1229,http://www.jazz-on-line.com/a/mp3h/BruE-21872.mp3
1230,http://www.jazz-on-line.com/a/mp3h/BruE-4874.mp3
1231,http://www.jazz-on-line.com/a/mp4c/BRUE22809.mp3
1232,http://www.jazz-on-line.com/a/mp3h/BruE-4965.mp3
1233,http://www.jazz-on-line.com/a/mp3h/VocE-4510.mp3
1234,http://www.jazz-on-line.com/a/mp3a/COLW143705-3.mp3
1235,http://www.jazz-on-line.com/a/mp4c/COLW143706-2.mp3
1236,http://www.jazz-on-line.com/a/mp4c/OKe81775.mp3
1237,http://www.jazz-on-line.com/a/mp3h/Cam3532-B.mp3
1238,http://www.jazz-on-line.com/a/mp3h/Cam3533-B.mp3
1239,http://www.jazz-on-line.com/a/mp3h/Cam3564-C.mp3
1240,http://www.jazz-on-line.com/a/mp4c/BLU43503-2.mp3
1241,http://www.jazz-on-line.com/a/mp3a/BLU43504-2.mp3
1242,http://www.jazz-on-line.com/a/mp3a/VIC47799-2.mp3
1243,http://www.jazz-on-line.com/a/mp4c/BLU48102-2.mp3
1244,http://www.jazz-on-line.com/a/mp3h/Vic48303-2.mp3
1245,http://www.jazz-on-line.com/a/mp3h/Vic48166-2.mp3
1246,http://www.jazz-on-line.com/a/mp3h/Vic48167-2.mp3
1247,http://www.jazz-on-line.com/a/mp3h/Vic48168-I-.mp3
1248,http://www.jazz-on-line.com/a/mp3h/Vic49007-2.mp3
1249,http://www.jazz-on-line.com/a/mp4c/BRUE27094.mp3
1250,http://www.jazz-on-line.com/a/mp5c/BRUE27771.mp3
1251,http://www.jazz-on-line.com/a/mp4c/BRUE27772.mp3
1252,http://www.jazz-on-line.com/a/mp3a/BRUE28359.mp3
1253,http://www.jazz-on-line.com/a/mp4c/BRUE28360.mp3
1254,http://www.jazz-on-line.com/a/mp5c/BRUE28441.mp3
1255,http://www.jazz-on-line.com/a/mp4c/OKe400859-AB.mp3
1256,http://www.jazz-on-line.com/a/mp3r/RiOke8602.mp3
1257,http://www.jazz-on-line.com/a/mp3a/OKE401172-AB.mp3
1258,http://www.jazz-on-line.com/a/mp3a/OKe401175.mp3
1259,http://www.jazz-on-line.com/a/mp4c/OKe401177-A.mp3
1260,http://www.jazz-on-line.com/a/mp3h/Oke401350-D.mp3
1261,http://www.jazz-on-line.com/a/mp5c/OKe401351-E.mp3
1262,http://www.jazz-on-line.com/a/mp3h/Oke401352-D.mp3
1263,http://www.jazz-on-line.com/a/mp3e/Col148170-3.mp3
1264,http://www.jazz-on-line.com/a/mp3e/Col148171-1.mp3
1265,http://www.jazz-on-line.com/a/mp3e/Col148640-1.mp3
1266,http://www.jazz-on-line.com/a/mp3e/Col148641-3.mp3
1267,http://www.jazz-on-line.com/a/mp3e/Cam3713-C.mp3
1268,http://www.jazz-on-line.com/a/mp3e/Cam3714-A.mp3
1269,http://www.jazz-on-line.com/a/mp3e/Cam3715-B.mp3
1270,http://www.jazz-on-line.com/a/mp3h/Vic48373-2.mp3
1271,http://www.jazz-on-line.com/a/mp3h/Vic48374-1.mp3
1272,http://www.jazz-on-line.com/a/mp3h/Vic49652-2.mp3
1273,http://www.jazz-on-line.com/a/mp3a/Vic49653-2.mp3
1274,http://www.jazz-on-line.com/a/mp3h/Vic49654-1.mp3
1275,http://www.jazz-on-line.com/a/mp3h/Vic49655-2.mp3
1276,http://www.jazz-on-line.com/a/mp3e/Vic49767-2.mp3
1277,http://www.jazz-on-line.com/a/mp3e/Vic49768-2.mp3
1278,http://www.jazz-on-line.com/a/mp3e/Vic49769-1.mp3
1279,http://www.jazz-on-line.com/a/mp3e/Vic49770-1.mp3
1280,http://www.jazz-on-line.com/a/mp3e/Vic51158-2.mp3
1281,http://www.jazz-on-line.com/a/mp3e/Vic57759-2.mp3
1282,http://www.jazz-on-line.com/a/mp3e/Vic51971-2.mp3
1283,http://www.jazz-on-line.com/a/mp5c/VIC51972-2.mp3
1284,http://www.jazz-on-line.com/a/mp3a/VIC51973-2.mp3
1285,http://www.jazz-on-line.com/a/mp3e/Vic51974-2.mp3
1286,http://www.jazz-on-line.com/a/mp3a/VIC55847-2.mp3
1287,http://www.jazz-on-line.com/a/mp4c/BLU57542-1.mp3
1288,http://www.jazz-on-line.com/a/mp4c/BLU57543-2.mp3
1289,http://www.jazz-on-line.com/a/mp3e/BruE-29382-A.mp3
1290,http://www.jazz-on-line.com/a/mp3e/BruE-29383-A.mp3
1291,http://www.jazz-on-line.com/a/mp3h/BruE-28939-A.mp3
1292,http://www.jazz-on-line.com/a/mp3a/BRU80048-A.mp3
1293,http://www.jazz-on-line.com/a/mp3a/BRU80048-B.mp3
1294,http://www.jazz-on-line.com/a/mp3h/BruE-29381-A.mp3
1295,http://www.jazz-on-line.com/a/mp3e/BruE-30585-A.mp3
1296,http://www.jazz-on-line.com/a/mp3e/BruE-30586-A.mp3
1297,http://www.jazz-on-line.com/a/mp4c/BRUE30938.mp3
1298,http://www.jazz-on-line.com/a/mp4c/BRUE31508.mp3
1299,http://www.jazz-on-line.com/a/mp4c/BRUE30586.mp3
1300,http://www.jazz-on-line.com/a/mp4c/VIC59692-2.mp3
1301,http://www.jazz-on-line.com/a/mp3b/VIC59693.mp3
1302,http://www.jazz-on-line.com/a/mp3b/VIC59694.mp3
1303,http://www.jazz-on-line.com/a/mp3x/1930_174.mp3
1304,http://www.jazz-on-line.com/a/mp3a/VIC61013-5.mp3
1305,http://www.jazz-on-line.com/a/mp3b/VIC62192-1.mp3
1306,http://www.jazz-on-line.com/a/mp3a/VIC62193-2.mp3
1307,http://www.jazz-on-line.com/a/mp5c/VIC62194-2.mp3
1308,http://www.jazz-on-line.com/a/mp3a/VIC62195-2.mp3
1309,http://www.jazz-on-line.com/a/mp5c/VIC63360-1.mp3
1310,http://www.jazz-on-line.com/a/mp5c/VIC63361-3.mp3
1311,http://www.jazz-on-line.com/a/mp3b/VIC63362-2.mp3
1312,http://www.jazz-on-line.com/a/mp5c/BLU63363-1.mp3
1313,http://www.jazz-on-line.com/a/mp5c/VIC64378-4.mp3
1314,http://www.jazz-on-line.com/a/mp3b/VIC64379-1.mp3
1315,http://www.jazz-on-line.com/a/mp5c/VIC64380-4.mp3
1316,http://www.jazz-on-line.com/a/mp3a/VIC64811-4.mp3
1317,http://www.jazz-on-line.com/a/mp5c/VIC64812-1.mp3
1318,http://www.jazz-on-line.com/a/mp5c/VIC64813-1.mp3
1319,http://www.jazz-on-line.com/a/mp3b/BRUE32447.mp3
1320,http://www.jazz-on-line.com/a/mp3a/BRUE32448.mp3
1321,http://www.jazz-on-line.com/a/mp4c/BRUE32613.mp3
1322,http://www.jazz-on-line.com/a/mp5c/BRUE34927.mp3
1323,http://www.jazz-on-line.com/a/mp3a/BRUE34928.mp3
1324,http://www.jazz-on-line.com/a/mp3b/BRUE35035.mp3
1325,http://www.jazz-on-line.com/a/mp3b/BRUE35036.mp3
1326,http://www.jazz-on-line.com/a/mp3b/COLW404483.mp3
1327,http://www.jazz-on-line.com/a/mp3a/VIC67401-1.mp3
1328,http://www.jazz-on-line.com/a/mp5c/VIC67798-2.mp3
1329,http://www.jazz-on-line.com/a/mp5c/VIC67799-1.mp3
1330,http://www.jazz-on-line.com/a/mp3b/VIC67800-1.mp3
1331,http://www.jazz-on-line.com/a/mp3b/VIC68231.mp3
1332,http://www.jazz-on-line.com/a/mp5c/VIC68233.mp3
1333,http://www.jazz-on-line.com/a/mp3x/1931_153.mp3
1334,http://www.jazz-on-line.com/a/mp5c/VIC68238-1.mp3
1335,http://www.jazz-on-line.com/a/mp5c/BLU68239-1.mp3
1336,http://www.jazz-on-line.com/a/mp3x/1931_208.mp3
1337,http://www.jazz-on-line.com/a/mp5c/BRUE35802.mp3
1338,http://www.jazz-on-line.com/a/mp3x/1931_198a.mp3
1339,http://www.jazz-on-line.com/a/mp3x/1931_198b.mp3
1340,http://www.jazz-on-line.com/a/mp3a/BRU11224-A.mp3
1341,http://www.jazz-on-line.com/a/mp3e/BruB-12784-A.mp3
1342,http://www.jazz-on-line.com/a/mp3b/VIC71838-1.mp3
1343,http://www.jazz-on-line.com/a/mp3b/VIC71839-1.mp3
1344,http://www.jazz-on-line.com/a/mp3e/Col73557-1.mp3
1345,http://www.jazz-on-line.com/a/mp5c/BRU11200-A.mp3
1346,http://www.jazz-on-line.com/a/mp3x/1932_064.mp3
1347,http://www.jazz-on-line.com/a/mp5c/BRU11205-A.mp3
1348,http://www.jazz-on-line.com/a/mp3b/BRU11223-A.mp3
1349,http://www.jazz-on-line.com/a/mp3x/1932_176.mp3
1350,http://www.jazz-on-line.com/a/mp4c/BRU11839-A.mp3
1351,http://www.jazz-on-line.com/a/mp3e/BruB-11840-A.mp3
1352,http://www.jazz-on-line.com/a/mp3e/BruB-11850-A.mp3
1353,http://www.jazz-on-line.com/a/mp3e/BruB-11851-A.mp3
1354,http://www.jazz-on-line.com/a/mp3e/BruB-11852-B.mp3
1355,http://www.jazz-on-line.com/a/mp3e/ColB-11865-A.mp3
1356,http://www.jazz-on-line.com/a/mp3x/1932_184.mp3
1357,http://www.jazz-on-line.com/a/mp3e/ColB-11867-B.mp3
1358,http://www.jazz-on-line.com/a/mp3e/ColB-12332-A.mp3
1359,http://www.jazz-on-line.com/a/mp3e/BruB-12333-A.mp3
1360,http://www.jazz-on-line.com/a/mp3e/BruB-12343-A.mp3
1361,http://www.jazz-on-line.com/a/mp3e/BruB-12344-A.mp3
1362,http://www.jazz-on-line.com/a/mp3e/BruB-12345-A.mp3
1363,http://www.jazz-on-line.com/a/mp3e/BruB-12346-A.mp3
1364,http://www.jazz-on-line.com/a/mp3e/ColB-12774-B.mp3
1365,http://www.jazz-on-line.com/a/mp3e/BruB-12775-A.mp3
1366,http://www.jazz-on-line.com/a/mp3e/ColB-12776-A.mp3
1367,http://www.jazz-on-line.com/a/mp3e/BruB-12781-A.mp3
1368,http://www.jazz-on-line.com/a/mp3a/ARCB11263-A.mp3
1369,http://www.jazz-on-line.com/a/mp5c/VIC77025-1.mp3
1370,http://www.jazz-on-line.com/a/mp5c/VIC77026-2.mp3
1371,http://www.jazz-on-line.com/a/_inc/DH493517.mp3
1372,http://www.jazz-on-line.com/a/mp5c/VIC77201-1.mp3
1373,http://www.jazz-on-line.com/a/mp5c/BRU12855-A.mp3
1374,http://www.jazz-on-line.com/a/mp3r/RiBru6527.mp3
1375,http://www.jazz-on-line.com/a/mp5c/BRU13079AB.mp3
1376,http://www.jazz-on-line.com/a/mp5c/BRU13080B.mp3
1377,http://www.jazz-on-line.com/a/mp3y/1933_180.mp3
1378,http://www.jazz-on-line.com/a/mp3b/BRU13306-A.mp3
1379,http://www.jazz-on-line.com/a/mp5c/BRU13307-A.mp3
1380,http://www.jazz-on-line.com/a/mp5c/BRU13308-A.mp3
1381,http://www.jazz-on-line.com/a/mp5c/BRUB13337-A-B.mp3
1382,http://www.jazz-on-line.com/a/mp3a/BRU13338-A.mp3
1383,http://www.jazz-on-line.com/a/mp3a/BRU13339-A.mp3
1384,http://www.jazz-on-line.com/a/mp5c/BRU13800-A.mp3
1385,http://www.jazz-on-line.com/a/mp5c/BRU13801-A.mp3
1386,http://www.jazz-on-line.com/a/mp5c/BRU13802-A.mp3
1387,http://www.jazz-on-line.com/a/mp3b/BRU13803-A.mp3
1388,http://www.jazz-on-line.com/a/mp3r/RiDEC323A.mp3
1389,http://www.jazz-on-line.com/a/mp3b/DECGB6040.mp3
1390,http://www.jazz-on-line.com/a/mp3b/DECGB6041.mp3
1391,http://www.jazz-on-line.com/a/mp3b/HUNW265051.mp3
1392,http://www.jazz-on-line.com/a/mp5c/COLW265052.mp3
1393,http://www.jazz-on-line.com/a/mp3r/RiVic24651.mp3
1394,http://www.jazz-on-line.com/a/mp3b/VIC79155-2.mp3
1395,http://www.jazz-on-line.com/a/mp3a/VIC79156-2.mp3
1396,http://www.jazz-on-line.com/a/mp3b/VIC79157-2.mp3
1397,http://www.jazz-on-line.com/a/mp3b/VIC79169-2.mp3
1398,http://www.jazz-on-line.com/a/mp5c/VIC79211-2.mp3
1399,http://www.jazz-on-line.com/a/mp3b/VIC80144-2.mp3
1400,http://www.jazz-on-line.com/a/mp5c/VIC80145-2.mp3
1401,http://www.jazz-on-line.com/a/mp3a/VIC80149-1.mp3
1402,http://www.jazz-on-line.com/a/mp3r/RiVic24521.mp3
1403,http://www.jazz-on-line.com/a/mp3a/BRU15910.mp3
1404,http://www.jazz-on-line.com/a/mp3a/BRU15911.mp3
1405,http://www.jazz-on-line.com/a/mp3y/1934_029.mp3
1406,http://www.jazz-on-line.com/a/mp3b/BRU15913.mp3
1407,http://www.jazz-on-line.com/a/mp3t/TS480659.mp3
1408,http://www.jazz-on-line.com/a/mp3b/BRU16973-1.mp3
1409,http://www.jazz-on-line.com/a/mp5c/COLB16975.mp3
1410,http://www.jazz-on-line.com/a/mp4c/COLB16976.mp3
1411,http://www.jazz-on-line.com/a/mp3a/BRU17406-1.mp3
1412,http://www.jazz-on-line.com/a/mp5c/BRU17407-1.mp3
1413,http://www.jazz-on-line.com/a/mp4c/BRU17408.mp3
1414,http://www.jazz-on-line.com/a/mp5c/BRU17409.mp3
1415,http://www.jazz-on-line.com/a/mp4c/BRU17974.mp3
1416,http://www.jazz-on-line.com/a/mp4c/BRU17976.mp3
1417,http://www.jazz-on-line.com/a/mp3b/BRU18072-A.mp3
1418,http://www.jazz-on-line.com/a/mp5c/BRU18073-1.mp3
1419,http://www.jazz-on-line.com/a/mp5c/BRU18074-2.mp3
1420,http://www.jazz-on-line.com/a/mp5c/BRU18075-1.mp3
1421,http://www.jazz-on-line.com/a/mp3y/1936_296.mp3
1422,http://www.jazz-on-line.com/a/mp3d/VarB-4369-A.mp3
1423,http://www.jazz-on-line.com/a/mp3d/VarB-4370-B.mp3
1424,http://www.jazz-on-line.com/a/mp3y/1936_170.mp3
1425,http://www.jazz-on-line.com/a/mp3y/1936_169.mp3
1426,http://www.jazz-on-line.com/a/mp3y/1936_274.mp3
1427,http://www.jazz-on-line.com/a/mp3d/BruB-18738-1.mp3
1428,http://www.jazz-on-line.com/a/mp3b/BRU18739-2.mp3
1429,http://www.jazz-on-line.com/a/mp3y/1936_115.mp3
1430,http://www.jazz-on-line.com/a/mp3d/BruB-19562-2.mp3
1431,http://www.jazz-on-line.com/a/mp3d/BruB-19563-1.mp3
1432,http://www.jazz-on-line.com/a/mp4c/BRU19564.mp3
1433,http://www.jazz-on-line.com/a/mp3y/1936_238.mp3
1434,http://www.jazz-on-line.com/a/mp3t/TS480660.mp3
1435,http://www.jazz-on-line.com/a/mp3b/BRU19627.mp3
1436,http://www.jazz-on-line.com/a/mp3d/BruB-19628-1.mp3
1437,http://www.jazz-on-line.com/a/mp3b/COLC1199.mp3
1438,http://www.jazz-on-line.com/a/mp3d/FDCLO-375-1.mp3
1439,http://www.jazz-on-line.com/a/mp3b/BRULO376.mp3
1440,http://www.jazz-on-line.com/a/mp3b/MASLO377-1.mp3
1441,http://www.jazz-on-line.com/a/mp3b/MASL0378-1.mp3
1442,http://www.jazz-on-line.com/a/mp3d/VarLO-371-2.mp3
1443,http://www.jazz-on-line.com/a/mp3d/VarLO-372-2.mp3
1444,http://www.jazz-on-line.com/a/mp3d/VarLO-374-1.mp3
1445,http://www.jazz-on-line.com/a/mp5c/BRUM177.mp3
1446,http://www.jazz-on-line.com/a/mp3d/MasM-178-1.mp3
1447,http://www.jazz-on-line.com/a/mp3d/MasM-179-1.mp3
1448,http://www.jazz-on-line.com/a/mp3y/1937_209.mp3
1449,http://www.jazz-on-line.com/a/mp3a/COLM470.mp3
1450,http://www.jazz-on-line.com/a/mp3y/1937_218.mp3
1451,http://www.jazz-on-line.com/a/mp3y/1937_237.mp3
1452,http://www.jazz-on-line.com/a/mp4c/COLM648.mp3
1453,http://www.jazz-on-line.com/a/mp3y/1938_285.mp3
1454,http://www.jazz-on-line.com/a/mp3b/BRUM651-2.mp3
1455,http://www.jazz-on-line.com/a/mp3a/BRUM180.mp3
1456,http://www.jazz-on-line.com/a/mp5c/BRUM752-2.mp3
1457,http://www.jazz-on-line.com/a/mp3y/1938_365.mp3
1458,http://www.jazz-on-line.com/a/mp3y/1938_188.mp3
1459,http://www.jazz-on-line.com/a/mp3y/1938_012.mp3
1460,http://www.jazz-on-line.com/a/mp4c/COLM773.mp3
1461,http://www.jazz-on-line.com/a/mp5c/BRUM774-2.mp3
1462,http://www.jazz-on-line.com/a/_inc/BruM-809-1.mp3
1463,http://www.jazz-on-line.com/a/_inc/BruM-810-1.mp3
1464,http://www.jazz-on-line.com/a/mp5c/BRUM811-2-1.mp3
1465,http://www.jazz-on-line.com/a/_inc/BruM-832-1.mp3
1466,http://www.jazz-on-line.com/a/_inc/BruM-833-1.mp3
1467,http://www.jazz-on-line.com/a/_inc/BruM-834-1.mp3
1468,http://www.jazz-on-line.com/a/_inc/BruM-835-1.mp3
1469,http://www.jazz-on-line.com/a/_inc/BruM-844-1.mp3
1470,http://www.jazz-on-line.com/a/_inc/BruM-845-1.mp3
1471,http://www.jazz-on-line.com/a/_inc/BruM-846-1.mp3
1472,http://www.jazz-on-line.com/a/_inc/BruM-847-2.mp3
1473,http://www.jazz-on-line.com/a/mp5c/BRUM880-1.mp3
1474,http://www.jazz-on-line.com/a/mp3b/BRUM881.mp3
1475,http://www.jazz-on-line.com/a/mp3b/BRUM882-2.mp3
1476,http://www.jazz-on-line.com/a/mp3y/1938_115.mp3
1477,http://www.jazz-on-line.com/a/mp3a/COLM884.mp3
1478,http://www.jazz-on-line.com/a/mp3b/BRUM885-1.mp3
1479,http://www.jazz-on-line.com/a/mp3b/BRUM886.mp3
1480,http://www.jazz-on-line.com/a/mp3b/BRUM899.mp3
1481,http://www.jazz-on-line.com/a/mp3b/BRUM947.mp3
1482,http://www.jazz-on-line.com/a/mp3b/COLM948.mp3
1483,http://www.jazz-on-line.com/a/mp3a/COLM960.mp3
1484,http://www.jazz-on-line.com/a/mp5c/BRUM1006-1.mp3
1485,http://www.jazz-on-line.com/a/mp3b/BRUM1032-A.mp3
1486,http://www.jazz-on-line.com/a/mp5c/BRUM1000-1.mp3
1487,http://www.jazz-on-line.com/a/mp3b/BRUWM1007-1.mp3
1488,http://www.jazz-on-line.com/a/mp5c/BRUWM1008-1.mp3
1489,http://www.jazz-on-line.com/a/mp3b/COLWM1033.mp3
1490,http://www.jazz-on-line.com/a/mp3a/COLWM1039.mp3
1491,http://www.jazz-on-line.com/a/mp5c/BRUWM997.mp3
1492,http://www.jazz-on-line.com/a/mp5c/BRUWM998.mp3
1493,http://www.jazz-on-line.com/a/mp5c/COLWM999.mp3
1494,http://www.jazz-on-line.com/a/mp5c/BRUM1041-A.mp3
1495,http://www.jazz-on-line.com/a/mp5c/COLWM1092.mp3
1496,http://www.jazz-on-line.com/a/_inc/ColWM-1100-A.mp3
1497,http://www.jazz-on-line.com/a/_inc/ColWM-1106-A.mp3
1498,http://www.jazz-on-line.com/a/_inc/ColWM-1107-A.mp3
1499,http://www.jazz-on-line.com/a/_inc/ColWM-1108-A.mp3
1500,http://www.jazz-on-line.com/a/_inc/ColWM-1120-A.mp3
1501,http://www.jazz-on-line.com/a/mp5c/COLWM1121.mp3
1502,http://www.jazz-on-line.com/a/mp3t/TS480720.mp3
1503,http://www.jazz-on-line.com/a/mp4c/VIC044887-2.mp3
1504,http://www.jazz-on-line.com/a/mp3y/1944_058.mp3
1505,http://www.jazz-on-line.com/a/mp5c/VIC049017.mp3
1506,http://www.jazz-on-line.com/a/mp3a/VIC049655-1.mp3
1507,http://www.jazz-on-line.com/a/mp5c/VIC053427.mp3
1508,http://www.jazz-on-line.com/a/mp5c/VIC053504.mp3
1509,http://www.jazz-on-line.com/a/mp5c/VIC053505-3.mp3
1510,http://www.jazz-on-line.com/a/mp5c/VIC053579.mp3
1511,http://www.jazz-on-line.com/a/mp3a/VIC053781.mp3
1512,http://www.jazz-on-line.com/a/mp4c/VIC053782.mp3
1513,http://www.jazz-on-line.com/a/mp3t/TS480715.mp3
1514,http://www.jazz-on-line.com/a/_inc/ColWM-1135-A.mp3
1515,http://www.jazz-on-line.com/a/_inc/ColWM-1136-A.mp3
1516,http://www.jazz-on-line.com/a/_inc/ColWM-1137-A.mp3
1517,http://www.jazz-on-line.com/a/_inc/ColWM-1138-A.mp3
1518,http://www.jazz-on-line.com/a/mp3r/RiVic27380.mp3
1519,http://www.jazz-on-line.com/a/mp5c/VIC055284-2.mp3
1520,http://www.jazz-on-line.com/a/mp5c/VIC055285.mp3
1521,http://www.jazz-on-line.com/a/mp3t/TS480733.mp3
1522,http://www.jazz-on-line.com/a/mp5c/VIC055287.mp3
1523,http://www.jazz-on-line.com/a/mp4c/VIC061283.mp3
1524,http://www.jazz-on-line.com/a/mp4c/V-D061284-1.mp3
1525,http://www.jazz-on-line.com/a/mp3t/TS480734.mp3
1526,http://www.jazz-on-line.com/a/mp3b/VIC061318.mp3
1527,http://www.jazz-on-line.com/a/mp3a/VIC061319.mp3
1528,http://www.jazz-on-line.com/a/mp3a/VIC061338.mp3
1529,http://www.jazz-on-line.com/a/mp5c/VIC061340.mp3
1530,http://www.jazz-on-line.com/a/mp5c/VIC061341.mp3
1531,http://www.jazz-on-line.com/a/mp3t/TS480735.mp3
1532,http://www.jazz-on-line.com/a/mp5c/VIC061685.mp3
1533,http://www.jazz-on-line.com/a/mp5c/VIC061686.mp3
1534,http://www.jazz-on-line.com/a/mp4c/VIC061687-2.mp3
1535,http://www.jazz-on-line.com/a/mp4c/VIC061941.mp3
1536,http://www.jazz-on-line.com/a/mp4c/VIC061942.mp3
1537,http://www.jazz-on-line.com/a/mp3b/VIC061943.mp3
1538,http://www.jazz-on-line.com/a/mp3a/VIC065605.mp3
1539,http://www.jazz-on-line.com/a/_inc/DH494729.mp3
1540,http://www.jazz-on-line.com/a/mp3t/TS480737.mp3
1541,http://www.jazz-on-line.com/a/mp4c/VIC070684-1.mp3
1542,http://www.jazz-on-line.com/a/mp3t/TS480741.mp3
1543,http://www.jazz-on-line.com/a/mp4c/RCA20-1505.mp3
1544,http://www.jazz-on-line.com/a/mp3a/RCA20-1528.mp3
1545,http://www.jazz-on-line.com/a/mp3y/1943_126.mp3
1546,http://www.jazz-on-line.com/a/mp4c/V-DVP494.mp3
1547,http://www.jazz-on-line.com/a/mp3e/V-D355A1.mp3
1548,http://www.jazz-on-line.com/a/mp3e/V-D355A2.mp3
1549,http://www.jazz-on-line.com/a/mp4c/V-DVP866.mp3
1550,http://www.jazz-on-line.com/a/mp3e/V-D315B.mp3
1551,http://www.jazz-on-line.com/a/mp3b/V-DVP1025.mp3
1552,http://www.jazz-on-line.com/a/mp4c/V-DVP704.mp3
1553,http://www.jazz-on-line.com/a/mp4c/V-DVP705.mp3
1554,http://www.jazz-on-line.com/a/mp4c/V-D534.mp3
1555,http://www.jazz-on-line.com/a/mp4c/V-DVP1538-.mp3
1556,http://www.jazz-on-line.com/a/mp3y/1945_064.mp3
1557,http://www.jazz-on-line.com/a/mp4c/V-DJDB206.mp3
1558,http://www.jazz-on-line.com/a/mp5c/V-D695NW2.mp3
1559,http://www.jazz-on-line.com/a/mp4c/RCA20-1644.mp3
1560,http://www.jazz-on-line.com/a/mp4c/RCA20-1697.mp3
1561,http://www.jazz-on-line.com/a/mp4c/RCA20-1748-.mp3
1562,http://www.jazz-on-line.com/a/mp3z/1946_192.mp3
1563,http://www.jazz-on-line.com/a/mp4c/V-DJDB111.mp3
1564,http://www.jazz-on-line.com/a/mp4c/V-DVP1315.mp3
1565,http://www.jazz-on-line.com/a/mp4c/V-DVP1397.mp3
1566,http://www.jazz-on-line.com/a/mp4c/V-DVP1538-.mp3
1567,http://www.jazz-on-line.com/a/mp4c/V-DVP1752.mp3
1568,http://www.jazz-on-line.com/a/mp4c/V-DJDB25.mp3
1569,http://www.jazz-on-line.com/a/mp4c/RCA40-4134-A.mp3
1570,http://www.jazz-on-line.com/a/mp3b/V-DJDB305.mp3
1571,http://www.jazz-on-line.com/a/_inc/ColCO-38670-1.mp3
1572,http://www.jazz-on-line.com/a/_inc/ColCO-38671-1.mp3
1573,http://www.jazz-on-line.com/a/_inc/ColCO-38672-1.mp3
1574,http://www.jazz-on-line.com/a/_inc/ColKG33341.mp3
1575,http://www.jazz-on-line.com/a/_inc/ColCO-38705.mp3
1576,http://www.jazz-on-line.com/a/mp5c/COLHCO2677-1.mp3
1577,http://www.jazz-on-line.com/a/_inc/TS491094.mp3
1578,http://www.jazz-on-line.com/a/_inc/TS491095.mp3
1579,http://www.jazz-on-line.com/a/_inc/TS491096.mp3
1580,http://www.jazz-on-line.com/a/_inc/TS491097.mp3
1581,http://www.jazz-on-line.com/a/_inc/TS491098.mp3
1582,http://www.jazz-on-line.com/a/_inc/TS491099.mp3
1583,http://www.jazz-on-line.com/a/_inc/TS491100.mp3
1584,http://www.jazz-on-line.com/a/_inc/TS491101.mp3
1585,http://www.jazz-on-line.com/a/_inc/TS491102.mp3
1586,http://www.jazz-on-line.com/a/_inc/TS491103.mp3
1587,http://www.jazz-on-line.com/a/_inc/TS491104.mp3
1588,http://www.jazz-on-line.com/a/_inc/TS491105.mp3
1589,http://www.jazz-on-line.com/a/_inc/TS491106.mp3
1590,http://www.jazz-on-line.com/a/_inc/TS491107.mp3
1591,http://www.jazz-on-line.com/a/_inc/TS491108.mp3
1592,http://www.jazz-on-line.com/a/_inc/TS491109.mp3
1593,http://www.jazz-on-line.com/a/_inc/TS491110.mp3
1594,http://www.jazz-on-line.com/a/_inc/TS491111.mp3
1595,http://www.jazz-on-line.com/a/_inc/TS491112.mp3
1596,http://www.jazz-on-line.com/a/_inc/TS491113.mp3
1597,http://www.jazz-on-line.com/a/_inc/TS491114.mp3
1598,http://www.jazz-on-line.com/a/_inc/TS491115.mp3
1599,http://www.jazz-on-line.com/a/_inc/TS491116.mp3
1600,http://www.jazz-on-line.com/a/_inc/TS491117.mp3
1601,http://www.jazz-on-line.com/a/_inc/TS491118.mp3
1602,http://www.jazz-on-line.com/a/_inc/TS491119.mp3
1603,http://www.jazz-on-line.com/a/_inc/TS491120.mp3
1604,http://www.jazz-on-line.com/a/mp5c/COLCO42551.mp3
1605,http://www.jazz-on-line.com/a/mp5c/COLCO41687.mp3
